date_o,sales,promo,oil price,Holiday,transactions,cluster
2013-02-07,12369.569,0,95.84,False,2763.0,
2013-02-08,14351.581,0,95.71,False,2919.0,
2013-02-09,16205.395,0,97.01,False,3176.0,
2013-02-10,11692.60497,0,97.01,False,2369.0,
2013-02-11,11629.43898,0,97.01,False,2532.0,
2013-02-12,14972.277,0,97.48,False,3014.0,
2013-02-13,13459.603000000001,0,97.03,False,2911.0,
2013-02-14,12603.849,0,97.3,False,3206.0,
2013-02-15,14679.928,0,95.95,False,2887.0,
2013-02-16,23214.76601,0,96.69,False,3682.0,
2013-02-17,19560.68,0,96.69,False,3093.0,
2013-02-18,17805.591,0,96.69,False,2824.0,
2013-02-19,13648.919,0,96.69,False,2632.0,
2013-02-20,15292.301,0,94.92,False,3041.0,
2013-02-21,12110.657,0,92.79,False,2610.0,
2013-02-22,12779.591,0,93.12,False,2857.0,
2013-02-23,18857.313000000002,0,92.74,False,3319.0,
2013-02-24,19897.883,0,92.74,False,3369.0,
2013-02-25,13409.228,0,92.74,False,2807.0,
2013-02-26,12203.333,0,92.63,False,2644.0,
2013-02-27,13038.86697,0,92.84,False,2918.0,
2013-02-28,12014.85797,0,92.03,False,2726.0,
2013-03-01,17598.968,0,90.71,False,3164.0,
2013-03-02,25201.60405,0,90.13,False,3787.0,
2013-03-03,25442.862,0,90.13,False,3555.0,
2013-03-04,17137.271,0,90.13,False,2966.0,
2013-03-05,15647.775,0,90.88,False,2800.0,
2013-03-06,16276.379,0,90.47,False,3026.0,
2013-03-07,13284.286,0,91.53,False,2847.0,
2013-03-08,14443.627970000001,0,92.01,False,3035.0,
2013-03-09,20765.72497,0,92.07,False,3600.0,
2013-03-10,21572.154,0,92.07,False,3458.0,
2013-03-11,14867.40602,0,92.07,False,2890.0,
2013-03-12,13143.80198,0,92.44,False,2702.0,
2013-03-13,14336.68798,0,92.47,False,2962.0,
2013-03-14,12029.342,0,93.03,False,2630.0,
2013-03-15,14605.414,0,93.49,False,3084.0,
2013-03-16,22135.609,0,93.71,False,3396.0,
2013-03-17,25504.672000000002,0,93.71,False,3413.0,
2013-03-18,14177.855,0,93.71,False,2683.0,
2013-03-19,13980.585965,0,92.44,False,2716.0,
2013-03-20,16186.038004,0,93.21,False,3031.0,
2013-03-21,13914.969000000001,0,92.46,False,2652.0,
2013-03-22,14036.869,0,93.41,False,2866.0,
2013-03-23,20366.3,0,94.55,False,3609.0,
2013-03-24,20842.326,0,94.55,False,3348.0,
2013-03-25,14628.467999999999,0,94.55,False,2756.0,
2013-03-26,12656.42198,0,95.99,False,2717.0,
2013-03-27,15543.20399,0,96.53,False,3135.0,
2013-03-28,14363.871,0,97.24,False,3318.0,
2013-03-29,16425.77997,0,97.1,False,3038.0,
2013-03-30,19455.41102,0,97.1,False,3450.0,
2013-03-31,21114.53998,0,97.1,False,3248.0,
2013-04-01,19298.01802,0,97.1,False,3074.0,
2013-04-02,17077.403,0,97.23,False,2951.0,
2013-04-03,17677.965,0,95.02,False,3211.0,
2013-04-04,14328.752,0,93.26,False,2661.0,
2013-04-05,15826.167,0,92.76,False,2980.0,
2013-04-06,23716.421000000002,0,93.36,False,3665.0,
2013-04-07,25388.429,0,93.36,False,3446.0,
2013-04-08,15818.938,0,93.36,False,2859.0,
2013-04-09,14329.907,0,94.18,False,2702.0,
2013-04-10,14961.938004,0,94.59,False,2955.0,
2013-04-11,12075.180980000001,0,93.44,False,2603.0,
2013-04-12,14360.405999999999,0,91.23,False,2983.0,
2013-04-13,20693.281,0,88.75,False,3556.0,
2013-04-14,22281.93498,0,88.75,False,3529.0,
2013-04-15,16017.614,0,88.75,False,2928.0,
2013-04-16,15628.481,0,88.73,False,2813.0,
2013-04-17,15794.084,0,86.65,False,3027.0,
2013-04-18,12590.073,0,87.83,False,2527.0,
2013-04-19,14395.364,0,88.04,False,2960.0,
2013-04-20,21155.43104,0,88.81,False,3577.0,
2013-04-21,23574.536,0,88.81,False,3389.0,
2013-04-22,15323.494,0,88.81,False,2925.0,
2013-04-23,13149.81797,0,89.21,False,2795.0,
2013-04-24,14885.812,0,91.07,False,3087.0,
2013-04-25,13569.897,0,93.27,False,2743.0,
2013-04-26,14969.081,0,92.63,False,2999.0,
2013-04-27,20492.98598,0,94.09,False,3390.0,
2013-04-28,23514.342,0,94.09,False,3604.0,
2013-04-29,15297.256,0,94.09,False,2769.0,
2013-04-30,13879.115,0,93.22,False,2849.0,
2013-05-01,22222.21301,0,90.74,False,3425.0,
2013-05-02,15610.832996000001,0,93.7,False,2806.0,
2013-05-03,16108.714,0,95.25,False,3044.0,
2013-05-04,24003.4851,0,95.8,False,3726.0,
2013-05-05,24043.93699,0,95.8,False,3570.0,
2013-05-06,15881.762,0,95.8,False,2853.0,
2013-05-07,13742.188,0,95.28,False,2747.0,
2013-05-08,16343.702,0,96.24,False,2881.0,
2013-05-09,13487.123019999999,0,96.09,False,2875.0,
2013-05-10,16622.226,0,95.81,False,3343.0,
2013-05-11,23073.923,0,94.76,False,4326.0,
2013-05-12,29584.272,0,94.76,False,3149.0,
2013-05-13,15432.451000000001,0,94.76,False,2820.0,
2013-05-14,13461.447,0,93.96,False,2746.0,
2013-05-15,15097.534,0,93.95,False,2896.0,
2013-05-16,14776.785,0,94.85,False,2744.0,
2013-05-17,15813.386,0,95.72,False,2974.0,
2013-05-18,22605.20502,0,96.29,False,3605.0,
2013-05-19,23772.42,0,96.29,False,3436.0,
2013-05-20,15316.419,0,96.29,False,2806.0,
2013-05-21,12833.608,0,95.55,False,2640.0,
2013-05-22,13900.119,0,93.98,False,2844.0,
2013-05-23,12861.605,0,94.12,False,2666.0,
2013-05-24,17894.523,0,93.84,False,2937.0,
2013-05-25,17790.95303,0,94.65,False,3142.0,
2013-05-26,19025.434,0,94.65,False,3012.0,
2013-05-27,14787.660020000001,0,94.65,False,2750.0,
2013-05-28,13241.603,0,94.65,False,2736.0,
2013-05-29,15947.646999999999,0,93.13,False,2879.0,
2013-05-30,13468.695,0,93.57,False,2818.0,
2013-05-31,14237.608,0,91.93,False,3015.0,
2013-06-01,24278.361,0,93.41,False,3589.0,
2013-06-02,30344.174,0,93.41,False,3632.0,
2013-06-03,18568.411,0,93.41,False,3151.0,
2013-06-04,16774.893,0,93.36,False,2802.0,
2013-06-05,17311.183996,0,93.66,False,3170.0,
2013-06-06,13197.73,0,94.71,False,2767.0,
2013-06-07,18102.19196,0,96.11,False,3385.0,
2013-06-08,21721.429,0,95.82,False,3436.0,
2013-06-09,23908.767,0,95.82,False,3571.0,
2013-06-10,15375.025020000001,0,95.82,False,2877.0,
2013-06-11,13567.146,0,95.5,False,2760.0,
2013-06-12,16127.041,0,95.98,False,3099.0,
2013-06-13,13942.088962,0,96.66,False,2749.0,
2013-06-14,16306.763,0,97.83,False,3198.0,
2013-06-15,23374.549,0,97.86,False,4205.0,
2013-06-16,18796.344,0,97.86,False,3427.0,
2013-06-17,18324.966,0,97.86,False,3014.0,
2013-06-18,14634.67902,0,98.46,False,2846.0,
2013-06-19,16326.772,0,98.24,False,2957.0,
2013-06-20,13232.251980000001,0,94.89,False,2722.0,
2013-06-21,15494.618,0,93.81,False,2998.0,
2013-06-22,21262.805,0,95.07,False,3491.0,
2013-06-23,23712.18501,0,95.07,False,3441.0,
2013-06-24,16510.53,0,95.07,False,2958.0,
2013-06-25,44559.417,0,95.25,False,2791.0,
2013-06-26,14529.491,0,95.47,False,3001.0,
2013-06-27,13392.295030000001,0,97.0,False,2737.0,
2013-06-28,15117.685,0,96.36,False,3006.0,
2013-06-29,21551.024996,0,97.94,False,3579.0,
2013-06-30,23749.183,0,97.94,False,3496.0,
2013-07-01,18307.593,0,97.94,False,3051.0,
2013-07-02,17687.283,0,99.65,False,3066.0,
2013-07-03,36383.75596,0,101.92,False,3129.0,
2013-07-04,13700.41098,0,103.09,False,2856.0,
2013-07-05,17822.597999999998,0,103.09,False,3260.0,
2013-07-06,21118.918,0,103.03,False,3499.0,
2013-07-07,22560.436,0,103.03,False,3437.0,
2013-07-08,17175.861,0,103.03,False,3094.0,
2013-07-09,14251.62604,0,103.46,False,2801.0,
2013-07-10,15196.053,0,106.41,False,2999.0,
2013-07-11,13727.128,0,104.77,False,2758.0,
2013-07-12,14538.08398,0,105.85,False,3059.0,
2013-07-13,20374.732,0,106.2,False,3458.0,
2013-07-14,19885.65497,0,106.2,False,3222.0,
2013-07-15,14985.433,0,106.2,False,3052.0,
2013-07-16,15703.063,0,105.88,False,2953.0,
2013-07-17,15635.65,0,106.39,False,3078.0,
2013-07-18,12265.32,0,107.94,False,2634.0,
2013-07-19,15734.814,0,108.0,False,3110.0,
2013-07-20,21093.839,0,106.61,False,3498.0,
2013-07-21,20147.16797,0,106.61,False,3260.0,
2013-07-22,15816.35997,0,106.61,False,2903.0,
2013-07-23,15056.445,0,107.13,False,2960.0,
2013-07-24,15463.35098,0,105.41,False,3015.0,
2013-07-25,12608.061,0,105.47,False,2792.0,
2013-07-26,14556.44997,0,104.76,False,3040.0,
2013-07-27,19100.973,0,104.61,False,3333.0,
2013-07-28,19658.96102,0,104.61,False,3221.0,
2013-07-29,14646.363,0,104.61,False,2867.0,
2013-07-30,14189.250985,0,103.14,False,2908.0,
2013-07-31,16136.091,0,105.1,False,3071.0,
2013-08-01,16014.833,0,107.93,False,2971.0,
2013-08-02,18289.86102,0,106.94,False,3213.0,
2013-08-03,23298.441986,0,106.61,False,3613.0,
2013-08-04,22318.764,0,106.61,False,3359.0,
2013-08-05,17431.518,0,106.61,False,3080.0,
2013-08-06,15444.942,0,105.32,False,2989.0,
2013-08-07,16850.574978,0,104.41,False,3110.0,
2013-08-08,12788.85,0,103.45,False,2675.0,
2013-08-09,15040.262999999999,0,106.04,False,3069.0,
2013-08-10,18964.20605,0,106.19,False,3288.0,
2013-08-11,19140.92797,0,106.19,False,3240.0,
2013-08-12,13925.04197,0,106.19,False,2860.0,
2013-08-13,13621.798999999999,0,106.78,False,2791.0,
2013-08-14,15712.057,0,106.89,False,3103.0,
2013-08-15,13371.128,0,107.43,False,2867.0,
2013-08-16,17168.364,0,107.58,False,3252.0,
2013-08-17,20018.499,0,107.14,False,3348.0,
2013-08-18,20454.006,0,107.14,False,3255.0,
2013-08-19,16478.71698,0,107.14,False,2935.0,
2013-08-20,15038.87098,0,104.9,False,2895.0,
2013-08-21,16794.574,0,103.93,False,3156.0,
2013-08-22,13561.436975,0,104.93,False,2761.0,
2013-08-23,16632.123004,0,106.48,False,3148.0,
2013-08-24,19195.87,0,105.88,False,3345.0,
2013-08-25,20963.235,0,105.88,False,3416.0,
2013-08-26,15741.292,0,105.88,False,2968.0,
2013-08-27,15454.069,0,109.11,False,2894.0,
2013-08-28,16780.077,0,110.17,False,3055.0,
2013-08-29,13327.66,0,108.51,False,2832.0,
2013-08-30,16719.367000000002,0,107.98,False,3095.0,
2013-08-31,25996.624,0,108.67,False,3740.0,
2013-09-01,29241.784,0,108.67,False,3672.0,
2013-09-02,20214.64302,0,108.67,False,3252.0,
2013-09-03,17632.323,0,108.67,False,2984.0,
2013-09-04,20264.852,0,107.29,False,3326.0,
2013-09-05,13899.914,0,108.5,False,2852.0,
2013-09-06,16696.781899999998,0,110.62,False,3207.0,
2013-09-07,23895.568,0,109.62,False,3776.0,
2013-09-08,26704.147,0,109.62,False,3797.0,
2013-09-09,16962.795,0,109.62,False,3023.0,
2013-09-10,13472.19802,0,107.48,False,2796.0,
2013-09-11,16089.73503,0,107.65,False,3055.0,
2013-09-12,12868.258974,0,108.72,False,2762.0,
2013-09-13,15651.09,0,108.31,False,3092.0,
2013-09-14,22158.116,0,106.54,False,3671.0,
2013-09-15,24957.023,0,106.54,False,3654.0,
2013-09-16,17698.94,0,106.54,False,3027.0,
2013-09-17,14316.195996,0,105.36,False,2817.0,
2013-09-18,15973.00697,0,108.23,False,3011.0,
2013-09-19,12854.207,0,106.26,False,2629.0,
2013-09-20,15999.604,0,104.7,False,3051.0,
2013-09-21,22422.917999999998,0,103.62,False,3754.0,
2013-09-22,24615.290004000002,0,103.62,False,3691.0,
2013-09-23,16948.865999999998,0,103.62,False,2960.0,
2013-09-24,14120.82502,0,103.22,False,2863.0,
2013-09-25,15411.017,0,102.68,False,2912.0,
2013-09-26,12002.819,0,103.1,False,2611.0,
2013-09-27,15602.712,0,102.86,False,2966.0,
2013-09-28,22667.833,0,102.36,False,3600.0,
2013-09-29,25899.946,0,102.36,False,3640.0,
2013-09-30,15797.08902,0,102.36,False,2748.0,
2013-10-01,18404.127,0,102.09,False,3076.0,
2013-10-02,19518.408,0,104.15,False,3190.0,
2013-10-03,15683.81502,0,103.29,False,2795.0,
2013-10-04,18540.43598,0,103.83,False,3175.0,
2013-10-05,25572.66507,0,103.07,False,3721.0,
2013-10-06,26659.662,0,103.07,False,3456.0,
2013-10-07,17257.147,0,103.07,False,3011.0,
2013-10-08,14320.439,0,103.54,False,2930.0,
2013-10-09,15347.450996,0,101.63,True,2945.0,
2013-10-10,13243.478000000001,0,103.08,True,2633.0,
2013-10-11,19622.792,0,102.17,False,3302.0,
2013-10-12,19615.169,0,102.46,False,3315.0,
2013-10-13,21754.607,0,102.46,False,3432.0,
2013-10-14,14548.416,0,102.46,False,2690.0,
2013-10-15,14120.786,0,101.15,False,2808.0,
2013-10-16,17456.382,0,102.34,False,2963.0,
2013-10-17,14012.24302,0,100.72,False,2797.0,
2013-10-18,15861.537,0,100.87,False,2936.0,
2013-10-19,24412.431,0,99.28,False,3561.0,
2013-10-20,25503.32,0,99.28,False,3644.0,
2013-10-21,15479.915997,0,99.28,False,2869.0,
2013-10-22,12895.941998,0,97.63,False,2644.0,
2013-10-23,16677.269,0,96.9,False,3064.0,
2013-10-24,14232.521004,0,96.65,False,2765.0,
2013-10-25,15434.039,0,97.4,False,3019.0,
2013-10-26,21427.30203,0,98.74,False,3503.0,
2013-10-27,24063.82405,0,98.74,False,3616.0,
2013-10-28,15080.703000000001,0,98.74,False,2861.0,
2013-10-29,13443.955,0,98.29,False,2730.0,
2013-10-30,16028.557024,0,96.81,False,3026.0,
2013-10-31,12910.506,0,96.29,False,2880.0,
2013-11-01,17689.884,0,94.56,False,3160.0,
2013-11-02,24440.729,0,94.58,False,3652.0,
2013-11-03,27417.658,0,94.58,False,3570.0,
2013-11-04,19201.62403,0,94.58,False,3041.0,
2013-11-05,15590.297999999999,0,93.4,False,2859.0,
2013-11-06,18908.7219,0,94.74,False,3066.0,
2013-11-07,15139.21297,0,94.25,False,2792.0,
2013-11-08,17049.983,0,94.56,False,3009.0,
2013-11-09,22997.165,0,95.13,False,3498.0,
2013-11-10,27846.6031,0,95.13,False,3605.0,
2013-11-11,16509.699,0,95.13,False,2906.0,
2013-11-12,16479.57,0,93.12,False,2824.0,
2013-11-13,16404.373,0,93.91,False,2906.0,
2013-11-14,13284.479,0,93.76,False,2660.0,
2013-11-15,17901.9971,0,93.8,False,3145.0,
2013-11-16,24962.191,0,93.03,False,3661.0,
2013-11-17,27990.7639,0,93.03,False,3616.0,
2013-11-18,17359.445998,0,93.03,False,2826.0,
2013-11-19,15295.353000000001,0,93.35,False,2692.0,
2013-11-20,19029.546004,0,93.34,False,3140.0,
2013-11-21,13540.11498,0,95.35,False,2660.0,
2013-11-22,16805.017,0,94.53,False,2913.0,
2013-11-23,23360.822,0,93.86,False,3545.0,
2013-11-24,25910.984,0,93.86,False,3540.0,
2013-11-25,18696.72,0,93.86,False,2931.0,
2013-11-26,15370.498,0,93.41,False,2757.0,
2013-11-27,17951.506,0,92.05,False,3107.0,
2013-11-28,14516.430998,0,92.55,False,2819.0,
2013-11-29,16727.982,0,92.55,False,3123.0,
2013-11-30,24019.559,0,93.61,False,3516.0,
2013-12-01,32137.137,0,93.61,False,3663.0,
2013-12-02,22289.188,0,93.61,False,3310.0,
2013-12-03,18134.133995,0,95.83,False,3075.0,
2013-12-04,19605.859,0,96.97,False,3380.0,
2013-12-05,16658.24997,0,97.14,False,3123.0,
2013-12-06,20354.183,0,97.48,False,3135.0,
2013-12-07,23799.211,0,97.1,False,3604.0,
2013-12-08,26632.442,0,97.1,False,3540.0,
2013-12-09,19445.08305,0,97.1,False,3101.0,
2013-12-10,19417.737,0,98.32,False,3240.0,
2013-12-11,21232.67,0,97.25,False,3460.0,
2013-12-12,16913.107,0,97.21,False,3153.0,
2013-12-13,21465.41398,0,96.27,False,3449.0,
2013-12-14,25044.086,0,97.18,False,3863.0,
2013-12-15,30294.52,0,97.18,False,4228.0,
2013-12-16,25056.661996,0,97.18,False,3862.0,
2013-12-17,26008.68197,0,96.99,False,3871.0,
2013-12-18,24811.254,0,97.59,False,4200.0,
2013-12-19,22884.266,0,98.4,False,4329.0,
2013-12-20,26605.78105,0,99.11,False,4340.0,
2013-12-21,30830.39797,0,98.62,False,4586.0,
2013-12-22,60957.47796,0,98.62,False,4670.0,
2013-12-23,31112.809,0,98.62,False,5770.0,
2013-12-24,21688.35697,0,98.87,False,5695.0,
2013-12-26,21118.82403,0,99.18,False,3515.0,
2013-12-27,19884.88404,0,99.94,False,3669.0,
2013-12-28,21290.041985,0,98.9,False,3576.0,
2013-12-29,18258.696,0,98.9,False,2987.0,
2013-12-30,25879.015,0,98.9,False,4311.0,
2013-12-31,20350.2601,0,98.17,False,4338.0,
2014-01-01,0.0,0,95.14,False,0.0,
2014-01-02,40044.722,0,95.14,False,3350.0,
2014-01-03,37321.2645,0,93.66,False,3347.0,
2014-01-04,49254.412,0,93.12,False,3810.0,
2014-01-05,49078.418,0,93.12,False,3634.0,
2014-01-06,31896.031,0,93.12,False,3010.0,
2014-01-07,28375.910905,0,93.31,False,2831.0,
2014-01-08,37222.73502,0,91.9,False,3137.0,
2014-01-09,27738.289,0,91.36,False,2835.0,
2014-01-10,28173.7314,0,92.39,False,2983.0,
2014-01-11,41223.8719,0,91.45,False,3636.0,
2014-01-12,43941.853,0,91.45,False,3630.0,
2014-01-13,29170.109,0,91.45,False,2965.0,
2014-01-14,26187.399999999998,0,92.15,False,2803.0,
2014-01-15,32372.91302,0,93.78,False,3069.0,
2014-01-16,26073.726,0,93.54,False,2905.0,
2014-01-17,28523.61608,0,93.96,False,3160.0,
2014-01-18,41073.98,0,94.51,False,3670.0,
2014-01-19,44471.708,0,94.51,False,3495.0,
2014-01-20,29874.8759,0,94.51,False,2860.0,
2014-01-21,27716.40398,0,94.51,False,2836.0,
2014-01-22,32196.74998,0,96.35,False,2991.0,
2014-01-23,24215.572,0,97.23,False,2722.0,
2014-01-24,28723.573099999998,0,96.66,False,3188.0,
2014-01-25,38104.62,0,95.82,False,3545.0,
2014-01-26,41634.01,0,95.82,False,3530.0,
2014-01-27,27246.115999999998,0,95.82,False,2885.0,
2014-01-28,23492.947,0,97.49,False,2722.0,
2014-01-29,29094.686,0,97.34,False,2882.0,
2014-01-30,22838.676005,0,98.25,False,2744.0,
2014-01-31,29210.81208,0,97.55,False,3144.0,
2014-02-01,29728.5479,0,96.44,False,3774.0,
2014-02-02,27246.50298,0,96.44,False,3541.0,
2014-02-03,19384.813000000002,0,96.44,False,3161.0,
2014-02-04,15716.729,0,97.24,False,2821.0,
2014-02-05,19710.535975,0,97.4,False,3120.0,
2014-02-06,15402.97197,0,97.84,False,2815.0,
2014-02-07,18465.63167,0,99.98,False,3143.0,
2014-02-08,23396.935,0,100.12,False,3499.0,
2014-02-09,24383.48,0,100.12,False,3281.0,
2014-02-10,17666.594,0,100.12,False,2925.0,
2014-02-11,16156.336,0,99.96,False,2829.0,
2014-02-12,20450.045000000002,0,100.38,False,3185.0,
2014-02-13,15946.528996000001,0,100.27,False,3205.0,
2014-02-14,17070.3622,0,100.31,False,3550.0,
2014-02-15,25862.37,0,102.54,False,3695.0,
2014-02-16,29435.006100000002,0,102.54,False,3418.0,
2014-02-17,20405.793,0,102.54,False,2899.0,
2014-02-18,16838.031,0,102.54,False,2794.0,
2014-02-19,18070.66,0,103.46,False,2975.0,
2014-02-20,14775.459,0,103.2,False,2756.0,
2014-02-21,17072.2526,0,102.53,False,3004.0,
2014-02-22,25960.387,0,103.17,False,3577.0,
2014-02-23,23415.143996,0,103.17,False,3065.0,
2014-02-24,17602.242000000002,0,103.17,False,2940.0,
2014-02-25,15224.512995000001,0,102.2,False,2793.0,
2014-02-26,17456.950979999998,0,102.93,False,3039.0,
2014-02-27,14735.643,0,102.68,False,2841.0,
2014-02-28,18866.4709,0,102.88,False,3203.0,
2014-03-01,36383.32,0,105.34,False,3406.0,
2014-03-02,28269.265,0,105.34,False,2716.0,
2014-03-03,29030.56596,0,105.34,False,2807.0,
2014-03-04,41710.90597,0,103.64,False,3292.0,
2014-03-05,39071.843,0,101.75,False,3052.0,
2014-03-06,29259.87108,0,101.82,False,2997.0,
2014-03-07,28742.5975,0,102.82,False,3081.0,
2014-03-08,38979.952020000004,0,101.39,False,3443.0,
2014-03-09,47133.6471,0,101.39,False,3649.0,
2014-03-10,29473.06098,0,101.39,False,2883.0,
2014-03-11,25581.96397,0,100.29,False,2810.0,
2014-03-12,33666.668,0,98.29,False,3005.0,
2014-03-13,23918.826,0,98.57,False,2826.0,
2014-03-14,27691.75289,0,99.23,False,3081.0,
2014-03-15,34172.7889,0,98.43,False,3348.0,
2014-03-16,49318.7039,0,98.43,False,3650.0,
2014-03-17,32054.309,0,98.43,False,3075.0,
2014-03-18,26219.328999999998,0,100.08,False,2895.0,
2014-03-19,34017.396005,0,100.71,False,3071.0,
2014-03-20,26223.439,0,99.68,False,2904.0,
2014-03-21,30168.6166,0,99.97,False,3184.0,
2014-03-22,41082.331,0,100.05,False,3694.0,
2014-03-23,44623.136,0,100.05,False,3680.0,
2014-03-24,29434.495,0,100.05,False,3040.0,
2014-03-25,24578.76897,0,99.66,False,2880.0,
2014-03-26,30904.238,0,100.61,False,3037.0,
2014-03-27,24099.28198,0,101.25,False,2820.0,
2014-03-28,29216.75352,0,101.73,False,3292.0,
2014-03-29,41069.672,0,101.57,False,3649.0,
2014-03-30,46231.4195,0,101.57,False,3669.0,
2014-03-31,31733.366,0,101.57,False,3198.0,
2014-04-01,20583.013,0,99.69,False,3256.0,
2014-04-02,22195.65602,0,99.6,False,3324.0,
2014-04-03,16434.003,0,100.29,False,2965.0,
2014-04-04,19707.90298,0,101.16,False,3244.0,
2014-04-05,27686.191,0,100.43,False,4041.0,
2014-04-06,29653.61304,0,100.43,False,3821.0,
2014-04-07,20489.565,0,100.43,False,3168.0,
2014-04-08,17639.449,0,102.57,False,2944.0,
2014-04-09,18295.16,0,103.55,False,3152.0,
2014-04-10,15788.12203,0,103.37,False,2963.0,
2014-04-11,17776.7062,0,103.68,False,3236.0,
2014-04-12,23035.611,0,104.05,False,3584.0,
2014-04-13,27144.7,0,104.05,False,3619.0,
2014-04-14,18216.872,0,104.05,False,3141.0,
2014-04-15,14511.137999999999,0,103.7,False,2863.0,
2014-04-16,19980.966,0,103.71,False,3236.0,
2014-04-17,18506.257,0,104.33,False,3320.0,
2014-04-18,18870.074660000002,0,104.35,False,3165.0,
2014-04-19,23879.51998,0,104.35,False,3648.0,
2014-04-20,25402.208,0,104.35,False,3528.0,
2014-04-21,17971.028,0,104.35,False,3158.0,
2014-04-22,18192.706000000002,0,101.69,False,2950.0,
2014-04-23,19338.632996,0,101.47,False,3100.0,
2014-04-24,14517.742,0,102.2,False,2774.0,
2014-04-25,17199.1229,0,100.85,False,3038.0,
2014-04-26,23630.126,0,101.13,False,3429.0,
2014-04-27,26433.792999999998,0,101.13,False,3492.0,
2014-04-28,17293.082,0,101.13,False,2996.0,
2014-04-29,14976.06,0,101.56,False,2818.0,
2014-04-30,17507.1049,0,100.07,False,3050.0,
2014-05-01,22785.224,0,99.69,False,3414.0,
2014-05-02,21006.0766,0,100.09,False,3219.0,
2014-05-03,27693.55,0,99.74,False,3922.0,
2014-05-04,28903.70697,0,99.74,False,3748.0,
2014-05-05,19803.13102,0,99.74,False,2981.0,
2014-05-06,18517.0011,0,99.81,False,2989.0,
2014-05-07,20030.322,0,101.06,False,3362.0,
2014-05-08,15266.155996,0,100.52,False,2780.0,
2014-05-09,18940.047300000002,0,100.32,False,3342.0,
2014-05-10,26458.1519,0,100.89,False,4260.0,
2014-05-11,18911.822,0,100.89,False,3420.0,
2014-05-12,17731.324,13,100.89,False,2868.0,
2014-05-13,18006.736995,8,102.01,False,2913.0,
2014-05-14,16323.198,20,102.63,False,3043.0,
2014-05-15,14353.272996,13,101.74,False,2827.0,
2014-05-16,20433.479,190,102.31,False,3340.0,
2014-05-17,26088.845,11,102.95,False,3670.0,
2014-05-18,29694.324,9,102.95,False,3726.0,
2014-05-19,18432.134000000002,15,102.95,False,2955.0,
2014-05-20,17352.624,9,102.8,False,2904.0,
2014-05-21,17467.829,14,104.31,False,3115.0,
2014-05-22,14820.057990000001,11,104.03,False,2744.0,
2014-05-23,17415.982,193,105.01,False,3039.0,
2014-05-24,25175.592,9,104.78,False,3569.0,
2014-05-25,26350.369,15,104.78,False,3438.0,
2014-05-26,17987.13698,10,104.78,False,3007.0,
2014-05-27,15455.756005,17,104.78,False,2855.0,
2014-05-28,16578.26203,11,103.37,False,3033.0,
2014-05-29,14112.98401,14,104.26,False,2715.0,
2014-05-30,18718.60092,185,103.4,False,3281.0,
2014-05-31,25964.121,20,103.07,False,3604.0,
2014-06-01,33831.534,10,103.07,False,3621.0,
2014-06-02,22331.589,13,103.07,False,3151.0,
2014-06-03,19686.128,18,103.34,False,3005.0,
2014-06-04,19771.24897,14,103.27,False,3193.0,
2014-06-05,15970.128,16,103.17,False,2920.0,
2014-06-06,18622.239095,193,103.32,False,3071.0,
2014-06-07,25969.307,12,105.09,False,3588.0,
2014-06-08,29489.999,11,105.09,False,3587.0,
2014-06-09,19451.058,16,105.09,False,2995.0,
